uav_x,uav_y,uav_z,user_x,user_y,distance_m,horizontal_m,elevation_deg,los,path_loss_db,rx_dbm
450.224,230.323,56.454,340.379,37.031,229.380,222.324,14.248,0,99.676,-79.676
87.778,487.864,57.718,32.019,189.605,308.868,303.427,10.770,0,115.265,-95.265
125.356,260.572,86.399,351.656,3.000,353.582,342.864,14.144,0,111.569,-91.569
97.961,413.534,68.983,2.455,173.588,267.310,258.255,14.955,0,108.360,-88.360
333.571,41.830,46.481,180.317,195.828,222.177,217.260,12.076,0,100.769,-80.769
494.042,190.663,51.753,171.700,248.343,331.526,327.462,8.981,0,122.142,-102.142
173.386,179.576,66.144,396.481,48.338,267.151,258.834,14.335,0,110.596,-90.596
270.518,383.138,53.661,238.191,137.474,253.526,247.782,12.220,0,101.731,-81.731
366.587,123.185,63.434,75.196,178.368,303.278,296.570,12.073,1,89.683,-69.683
319.513,168.448,47.070,465.941,470.286,338.767,335.481,7.987,0,118.098,-98.098
363.367,237.530,42.733,295.909,478.410,253.772,250.148,9.694,0,104.814,-84.814
321.455,263.483,40.078,32.328,111.387,329.142,326.693,6.994,0,115.071,-95.071
254.592,281.089,40.711,277.402,108.694,178.599,173.897,13.176,0,99.026,-79.026
120.952,80.338,45.320,30.738,247.982,195.696,190.376,13.390,0,101.992,-81.992
219.713,191.177,48.509,34.241,410.709,291.458,287.393,9.581,0,116.422,-96.422
112.422,470.928,48.035,356.291,391.982,260.791,256.329,10.614,0,104.716,-84.716
195.209,279.749,52.964,402.154,98.806,279.950,274.894,10.906,0,104.344,-84.344
303.907,175.478,43.792,435.629,53.819,184.579,179.309,13.725,0,111.441,-91.441
93.069,237.178,45.706,280.637,441.574,281.155,277.415,9.356,0,109.208,-89.208
124.905,198.676,40.916,286.508,32.305,235.519,231.937,10.005,0,97.683,-77.683
186.681,93.390,84.307,32.642,398.510,352.042,341.798,13.856,0,118.221,-98.221
369.654,162.204,55.243,400.540,411.611,257.312,251.312,12.397,0,108.930,-88.930
296.265,257.099,42.780,412.155,116.361,187.264,182.312,13.206,0,110.815,-90.815
308.537,369.216,47.790,40.250,171.776,336.517,333.107,8.164,0,106.403,-86.403
497.487,138.691,42.194,242.563,1.775,292.425,289.365,8.296,0,111.154,-91.154
39.047,252.425,50.315,276.212,152.388,262.272,257.400,11.060,0,111.231,-91.231
310.905,117.530,52.207,170.871,378.807,300.999,296.437,9.988,0,98.933,-78.933
458.463,244.448,43.589,285.519,404.450,239.605,235.606,10.482,0,105.243,-85.243
201.387,100.303,48.423,310.287,291.765,225.526,220.266,12.399,0,107.694,-87.694
477.674,359.004,44.669,204.625,471.852,298.808,295.450,8.597,0,103.587,-83.587
253.083,279.097,43.594,262.727,490.765,216.326,211.888,11.626,0,111.620,-91.620
